PLAYER_ID,YEAR,PEOPLE_ID,TIMESTAMP
64486488-d071-70f8-4e87-cadd61af9749,2025,11b2427a-152d-4dbc-a27a-56454ef0c6a2,2025-02-01 00:00:00.000
d418f488-5031-7001-30e1-67e113444d49,2025,2f0f89a3-c4ee-48f2-952b-aae1d5741ae7,2025-02-01 00:00:00.000
c45864b8-6081-70a0-117f-376c9e35e8bf,2025,e2af7c43-05ec-4238-bff7-fd1ebfaadd9f,2025-02-01 00:00:00.000
94083408-50c1-70eb-1690-5ad6fdf8d1f3,2025,19dc01cd-f81c-45e9-87e4-0c45c4727878,2025-02-01 00:00:00.000
d4382448-a091-700d-f664-6a32eed8a6a2,2025,2c03c387-f867-4671-b0ea-29ac18845faf,2025-02-01 00:00:00.000
14688408-f021-70ea-a868-5685da054aad,2025,90740fe2-21de-4899-87bd-85fc96c2084c,2025-02-01 00:00:00.000
543804c8-e001-7079-83b1-eb16d5ae85f9,2025,ecea2caf-b6ae-4927-a6e3-88472346226f,2025-02-01 00:00:00.000
54e804d8-4061-7010-013c-870d2ef43041,2025,0fde9e60-1d03-49ba-a4cb-f2b61d44f9e6,2025-02-01 00:00:00.000
6428a4e8-80d1-704f-0cab-ce3eb4582bdd,2025,31dacdfc-665d-4f56-9ca9-4905deefe66c,2025-02-01 00:00:00.000
64486488-d071-70f8-4e87-cadd61af9749,2025,52bee360-dbb2-4e9e-a2a3-4233c6c52ca3,2025-02-01 00:00:00.000
d418f488-5031-7001-30e1-67e113444d49,2025,de7aef6e-5a77-45af-8f06-6b60d6ae8d96,2025-02-01 00:00:00.000
c45864b8-6081-70a0-117f-376c9e35e8bf,2025,340a2785-3ffd-4943-8176-23d616586420,2025-02-01 00:00:00.000
94083408-50c1-70eb-1690-5ad6fdf8d1f3,2025,9dd1501e-e5a3-4de1-b519-0d299e57b4e5,2025-02-01 00:00:00.000
d4382448-a091-700d-f664-6a32eed8a6a2,2025,468da87d-9cbd-4d4b-89bf-57f39d7f2af4,2025-02-01 00:00:00.000
14688408-f021-70ea-a868-5685da054aad,2025,64ff967e-1a3c-4fdb-97a4-698ed79428b9,2025-02-01 00:00:00.000
a4888418-70a1-709e-374a-ae0e1c797660,2025,404c47d7-cbcb-44bf-a4dd-e2303a1a61d1,2025-02-01 00:00:00.000
543804c8-e001-7079-83b1-eb16d5ae85f9,2025,20229427-4c94-443d-a548-b14151f58551,2025-02-01 00:00:00.000
54e804d8-4061-7010-013c-870d2ef43041,2025,0e053d1c-be5e-4623-8f55-191c9f6f959b,2025-02-01 00:00:00.000
34b83458-5041-7025-f53a-506e8e47578b,2025,c70a3476-ff02-4633-9519-24e156213d8e,2025-02-01 00:00:00.000
6428a4e8-80d1-704f-0cab-ce3eb4582bdd,2025,c104819b-07df-49ed-a473-7d1743ee460c,2025-02-01 00:00:00.000
64486488-d071-70f8-4e87-cadd61af9749,2025,238553b9-b5da-43f2-923d-3b1d62f21ae3,2025-02-01 00:00:00.000
d418f488-5031-7001-30e1-67e113444d49,2025,2a740e0e-4844-4765-b176-91118b4d58e6,2025-02-01 00:00:00.000
c45864b8-6081-70a0-117f-376c9e35e8bf,2025,e855354a-5ff0-48e4-b2b0-1600bffd288e,2025-02-01 00:00:00.000
94083408-50c1-70eb-1690-5ad6fdf8d1f3,2025,a00428b3-7a8d-4905-9038-39f12aec967a,2025-02-01 00:00:00.000
d4382448-a091-700d-f664-6a32eed8a6a2,2025,b9750d9d-eccb-4575-b2a0-73f269311a42,2025-02-01 00:00:00.000
14688408-f021-70ea-a868-5685da054aad,2025,00785fe9-ba5c-48e5-a775-2ce5b51066dd,2025-02-01 00:00:00.000
a4888418-70a1-709e-374a-ae0e1c797660,2025,7548a26a-79b7-4094-b69c-4598e2a0f741,2025-02-01 00:00:00.000
543804c8-e001-7079-83b1-eb16d5ae85f9,2025,96a9ba9c-1e53-45ce-b55d-19a7b1b0c2ee,2025-02-01 00:00:00.000
54e804d8-4061-7010-013c-870d2ef43041,2025,f4f98f20-be55-4a0e-b444-9447aac89691,2025-02-01 00:00:00.000
34b83458-5041-7025-f53a-506e8e47578b,2025,ce3af3cb-e62e-453e-a575-19dec928a135,2025-02-01 00:00:00.000
64486488-d071-70f8-4e87-cadd61af9749,2025,7c9207bf-98f7-42b9-acab-453e453914a4,2025-02-01 00:00:00.000
